Key,Source,Context,Changes,English,French,German,Klingon,Spanish,Polish
perkSalvadoreGunzerkingDesc,progression,Perk,New,"Get longer Gunzerking:\nlonger Livetime, longer Livetime per Kill...",,,,,
perkSalvadoreGunzerkingName,progression,Perk,New,Salvadore's Gunzerking,,,,,
perkSalvadoreGunzerkingRank1Desc,progression,Perk,New,"Gunzerking I. Initial 35 sec Livetime. Bonus-Livetime/Kill 2.0sec. Spread-Reduction: 40%.",,,,,
perkSalvadoreGunzerkingRank2Desc,progression,Perk,New,"Gunzerking II. Initial 38 sec Livetime. Bonus-Livetime/Kill 2.3sec. Spread-Reduction: 50%.",,,,,
perkSalvadoreGunzerkingRank3Desc,progression,Perk,New,"Gunzerking III. Initial 40 sec Livetime. Bonus-Livetime/Kill 2.6sec. Spread-Reduction: 60%. Additional Bonus: Stunning!",,,,,
perkSalvadoreGunzerkingRank4Desc,progression,Perk,New,"Gunzerking IV. Initial 43 sec Livetime. Bonus-Livetime/Kill 2.8sec. Spread-Reduction: 65%.",,,,,
perkSalvadoreGunzerkingRank5Desc,progression,Perk,New,"Gunzerking V. Initial 45 sec Livetime. Bonus-Livetime/Kill 3.0sec. Spread-Reduction: 70%. Additional Bonus: FIRE!",,,,,
BZGunzerking,items,Food,KgNone,"Salvadore's Gunzerking I",,,,,
BZGunzerkingDesc,items,Food,EnChanged,"This is Salvadore's ActionSkill!\nGunzerking sharpens your Aim, increase the Firerate of all Weapons and get you unlimmited Ammo for a short amount of time!\nDrink that to get into Gunzerking!\n\n(Ability restores 10 min.)",,,,,
BZGunzerkingII,items,Food,KgNone,"Salvadore's Gunzerking II",,,,,
BZGunzerkingIIDesc,items,Food,EnChanged,"This is Salvadore's ActionSkill!\nGunzerking sharpens your Aim, increase the Firerate of all Weapons and get you unlimmited Ammo for a short amount of time!\nDrink that to get into Gunzerking!\n\n(Ability restores after 10 min.)",,,,,
BZGunzerkingIII,items,Food,KgNone,"Salvadore's Gunzerking III",,,,,
BZGunzerkingIIIDesc,items,Food,EnChanged,"This is Salvadore's ActionSkill!\nGunzerking sharpens your Aim, increase the Firerate of all Weapons and get you unlimmited Ammo for a short amount of time!\nDrink that to get into Gunzerking!\n\n(Ability restores after 10 min.)",,,,,
BZGunzerkingIV,items,Food,KgNone,"Salvadore's Gunzerking IV",,,,,
BZGunzerkingIVDesc,items,Food,EnChanged,"This is Salvadore's ActionSkill!\nGunzerking sharpens your Aim, increase the Firerate of all Weapons and get you unlimmited Ammo for a short amount of time!\nDrink that to get into Gunzerking!\n\n(Ability restores after 10 min.)",,,,,
BZGunzerkingV,items,Food,KgNone,"Salvadore's Gunzerking V",,,,,
BZGunzerkingVDesc,items,Food,EnChanged,"This is Salvadore's ActionSkill!\nGunzerking sharpens your Aim, increase the Firerate of all Weapons and get you unlimmited Ammo for a short amount of time!\nDrink that to get into Gunzerking!\n\n(Ability restores after 10 min.)",,,,,
buffBZGunzerkingWaiting,buffs,Buff,New,"Ready again in",,,,,
buffBZGunzerkingDesc,buffs,Buff,New,"Salvadore's Gunzerking Refresh Timer",,,,,
buffBZGunzerkingInit,buffs,Buff,New,"Activate Salvadore's Personality in ",,,,,
buffBZGunzerkingInitDesc,buffs,Buff,New,"Activate Salvadore's Personality and special Skills",,,,,
buffBZGunzerkingOn,buffs,Buff,New,"!! ACTIONSKILL GUNZERKING !!",,,,,
buffBZGunzerkingOnDesc,buffs,Buff,New,"Salvadore's Gunserking Actionskill :\n\nGet ready to Fight!\n\nThis is a Pure GUN Fighting!!",,,,,
BZActionSkillBrick,items,Medical,EnChanged KgNone,"Brick's Action Skill Pill",,,,,
BZActionSkillBrickDesc,items,Medical,EnChanged,"You have choosen Brick's Berserking Abilities.\nFine, now drink that Pill down!",,,,,
skillBrickDesc,progression,Skill,New,Perks of Brick the Berserker,,,,,
skillBrickName,progression,Skill,New,Brick's Perks,,,,,
perkBrickBerserkingDesc,progression,Perk,New,"Get longer Berserking:\nlonger Livetime, longer Livetime per Kill...",,,,,
perkBrickBerserkingName,progression,Perk,New,Brick's Berserking,,,,,
perkBrickBerserkingRank1Desc,progression,Perk,New,"Berserking I. Initial 45 sec Livetime. Bonus-Livetime/Kill 1.6sec. Fist Damage: 10x.",,,,,
perkBrickBerserkingRank2Desc,progression,Perk,New,"Berserking II. Initial 47 sec Livetime. Bonus-Livetime/Kill 2.2sec. Fist Damage: 15x.",,,,,
perkBrickBerserkingRank3Desc,progression,Perk,New,"Berserking III. Initial 50 sec Livetime. Bonus-Livetime/Kill 2.8sec. Fist Damage: 20x. Additional Bonus: Stunning!",,,,,
perkBrickBerserkingRank4Desc,progression,Perk,New,"Berserking IV. Initial 55 sec Livetime. Bonus-Livetime/Kill 3.5sec. Fist Damage: 25x.",,,,,
perkBrickBerserkingRank5Desc,progression,Perk,New,"Berserking V. Initial 60 sec Livetime. Bonus-Livetime/Kill 4.0sec. Fist Damage: 30x. Additional Bonus: Shocking!",,,,,
BZBerserking,items,Food,KgNone,"Brick's Berserking I",,,,,
BZBerserkingDesc,items,Food,EnChanged,"This is Brick's ActionSkill!\nBerserking gets you on Speed - literally, increases your Fist damage and heals you for a short amount of time!\nDrink that to get into Berserking!\n\n(Ability restores 10 min.)",,,,,
BZBerserkingII,items,Food,KgNone,"Brick's Berserking II",,,,,
BZBerserkingIIDesc,items,Food,EnChanged,"This is Brick's ActionSkill!\nBerserking gets you on Speed - literally, increases your Fist damage and heals you for a short amount of time!\nDrink that to get into Berserking!\n\n(Ability restores after 10 min.)",,,,,
BZBerserkingIII,items,Food,KgNone,"Brick's Berserking III",,,,,
BZBerserkingIIIDesc,items,Food,EnChanged,"This is Brick's ActionSkill!\nBerserking gets you on Speed - literally, increases your Fist damage and heals you for a short amount of time!\nDrink that to get into Berserking!\n\n(Ability restores after 10 min.)",,,,,
BZBerserkingIV,items,Food,KgNone,"Brick's Berserking IV",,,,,
BZBerserkingIVDesc,items,Food,EnChanged,"This is Brick's ActionSkill!\nBerserking gets you on Speed - literally, increases your Fist damage and heals you for a short amount of time!\nDrink that to get into Berserking!\n\n(Ability restores after 10 min.)",,,,,
BZBerserkingV,items,Food,KgNone,"Brick's Berserking V",,,,,
BZBerserkingVDesc,items,Food,EnChanged,"This is Brick's ActionSkill!\nBerserking gets you on Speed - literally, increases your Fist damage and heals you for a short amount of time!\nDrink that to get into Berserking!\n\n(Ability restores after 10 min.)",,,,,
buffBZBerserkingWaiting,buffs,Buff,New,"Ready again in",,,,,
buffBZBerserkingDesc,buffs,Buff,New,"Brick's Berserking Refresh Timer",,,,,
buffBZBerserkingInit,buffs,Buff,New,"Activate Brick's Personality in ",,,,,
buffBZBerserkingInitDesc,buffs,Buff,New,"Activate Brick's Personality and special Skills",,,,,
buffBZBerserkingOn,buffs,Buff,New,"!! ACTIONSKILL BERSERKING !!",,,,,
buffBZBerserkingOnDesc,buffs,Buff,New,"Brick's Berserking Actionskill :\n\nGet ready to Rumble!\n\nThis is a Fist Fight only!!",,,,,
buffDyingOrSecondWind,buffs,Buff,New,"!! FIGHT FOR YOUR LIFE !!",,,,,
buffDyingOrSecondWindDesc,buffs,Buff,New,"Kill something to get a Second Wind!",,,,,
buffDyingOrSecondWindTooltip,buffs,Buff,New,"You are slowly dying! Kill something to get into a Second Wind!",,,,,
buffSecondWindToLive,buffs,Buff,New,"++ SECOND WIND ++",,,,,
buffSecondWindToLiveDesc,buffs,Buff,New,"YES!! You survived!",,,,,
buffSecondWindToLiveTooltip,buffs,Buff,New,"Well done! You managed to survived that Near Death experience! Now go on!!",,,,,
x,items,Gun,KgNone,_,,,,,
y,items,Gun,KgNone,_______________________________VANILLA__LOCALIZATION__COMES__DOWN__HERE_____________________________________________,,,,,
z,items,Gun,KgNone,_,,,,,
