Key,Source,Context,Changes,English,French,German,Klingon,Spanish,Polish
mmLoadingTip8,,Loading Screen Tooltip 8,KgNone,Crouching will enter Stealth mode and make you harder to see.,Vous accroupir vous permet de passer en mode furtif et vous rend plus difficile à détecter.,"Wenn du dich duckst, begibst du dich in den Tarnmodus, wodurch man dich schlechter sehen kann.",,"Si te agachas, entrarás en modo Sigilo y será más difícil que te vean.",
mmLoadingTip8_button,,Loading Screen Tooltip 8,KgNone,Crouching {0} will enter Stealth mode and make you harder to see.,Vous accroupir {0} vous permet de passer en mode furtif et vous rend plus difficile à détecter.,"Wenn du dich duckst {0}, begibst du dich in den Tarnmodus, wodurch man dich schlechter sehen kann.",,"Si te agachas {0}, entrarás en modo Sigilo y será más difícil que te vean.",
mmLoadingTip9,,Loading Screen Tooltip 9,KgNone,Use the controller shortcuts to quickly Craft or Equip selected items in your Inventory.,Utilisez les raccourcis de la manette pour fabriquer ou équiper rapidement les objets sélectionnés dans votre inventaire.,"Verwende die Controller-Tastenkürzel, um schnell ausgewählte Gegenstände in deinem Inventar zu fertigen oder auszurüsten.",,Usa los atajos del mando para fabricar o equipar rápidamente los objetos seleccionados en tu inventario.,
mmLoadingTip9_button,,Loading Screen Tooltip 9,KgNone,Use the controller shortcuts {0} to quickly Craft or Equip selected items in your Inventory.,Utilisez les raccourcis de la manette {0} pour fabriquer ou équiper rapidement les objets sélectionnés dans votre inventaire.,"Verwende die Controller-Tastenkürzel {0}, um schnell ausgewählte Gegenstände in deinem Inventar zu fertigen oder auszurüsten.",,Usa los atajos del mando {0} para fabricar o equipar rápidamente los objetos seleccionados en tu inventario.,
aealToS,,Main Menu Account Linking,KgNone,Please accept the Terms of Service.,Veuillez accepter les conditions d'utilisation.,Bitte akzeptiere die Nutzungsbedingungen.,,Acepta los Términos de servicio.,
mmBtnJoin,,Main Menu Account Linking,KgNone,JOIN,REJOINDRE,BEITRETEN,,UNIRSE,
mmBtnLinkEmail,,Main Menu Account Linking,KgNone,EMAIL*,ADRESSE E-MAIL*,E-MAIL-ADRESSE*,,CORREO ELECTRÓNICO*,
mmBtnLinkOptIn,,Main Menu Account Linking,KgNone,Keep me informed via email,Tenez-moi au courant par e-mail,Haltet mich per E-Mail auf dem Laufenden,,Manténganme informado por correo electrónico.,
mmBtnLinkPassword,,Main Menu Account Linking,KgNone,PASSWORD*,MOT DE PASSE*,PASSWORT*,,CONTRASEÑA*,
mmBtnLinkToS,,Main Menu Account Linking,KgNone,"By clicking Join, you agree to accept\nthe terms of service. See: ttg.io./tos/","En cliquant sur « Rejoindre », vous acceptez\nles conditions d'utilisation. Voir : ttg.io./tos/","Wenn du auf „Beitreten“ klickst, akzeptierst du\ndie Nutzungsbedingungen. Siehe: ttg.io./tos/",,"Al hacer clic en Unirse, aceptas\nlos términos de servicio. Consulta: ttg.io./tos/",
mmBtnSignIn,,Main Menu Account Linking,KgNone,SIGN IN,SE CONNECTER,ANMELDEN,,INICIAR SESIÓN,
mmLblLinkConnectingInfo,,Main Menu Account Linking,KgNone,Connecting to server...,CONNEXION AU SERVEUR...,Verbindung zum Server …,,Conectando al servidor...,
mmLblLinkConnectingTitle,,Main Menu Account Linking,KgNone,CONNECTING,CONNEXION EN COURS,VERBINDUNG WIRD HERGESTELLT …,,CONECTANDO,
mmLblLinkInfo1,,Main Menu Account Linking,KgNone,Join the community and be the first to know about 7 Days game updates and DLC content!,Rejoignez la communauté et recevez en avant-première des informations sur les mises à jour de 7 Days et les DLC !,Werde Teil der Community und erfahre als Erstes von Spielupdates und DLC-Inhalten für 7 Days!,,¡Únete a la comunidad y sé el primero en enterarte de cuándo hay actualizaciones y nuevo contenido descargable para 7 Days!,
mmLblLinkInfo2,,Main Menu Account Linking,KgNone,Create an account or log in now!,Créez un compte ou connectez-vous maintenant !,Erstelle ein Konto oder logge dich jetzt ein!,,¡Crea una cuenta o inicia sesión!,
mmLblLinkInfo3,,Main Menu Account Linking,KgNone,More on Telltale accounts perks at: telltale.com/accounts,Plus d'informations sur les avantages des comptes Telltale sur : telltale.com/accounts,Hier erfährst du mehr zu den Vorteilen eines Telltale-Kontos: telltale.com/accounts,,Descubre más ventajas de las cuentas de Telltale en: telltale.com/accounts,
mmLblLinkJoinInfo,,Main Menu Account Linking,KgNone,Complete the necessary* fields to create a Telltale Games Account.,Remplissez les champs nécessaires* pour créer un compte Telltale Games.,"Fülle die erforderlichen* Felder aus, um ein Telltale Games-Konto zu erstellen.",,Completa los campos necesarios* para crear una cuenta de Telltale Games.,
mmLblLinkSignedInInfo,,Main Menu Account Linking,KgNone,"Thanks for signing into your Telltale Games Account! To learn more about the benefits of your account and participate in the Telltale Community, visit telltale.com/accounts.","Merci de vous connecter à votre compte Telltale Games ! Pour en savoir plus sur les avantages offerts par votre compte et faire partie de la communauté Telltale, rendez-vous sur telltale.com/accounts.","Vielen Dank für das Anmelden bei deinem Telltale Games-Konto! Besuche telltale.com/accounts, um mehr über die Vorteile deines Kontos zu erfahren und Teil der Telltale-Community zu werden.",,"¡Gracias por iniciar sesión con tu cuenta de Telltale Games! Para obtener más información sobre los beneficios de tu cuenta y participar en la comunidad de Tellate, visita telltale.com/accounts",
mmLblLinkSignedInTitle,,Main Menu Account Linking,KgNone,ALREADY SIGNED IN,DÉJÀ CONNECTÉ(E),BEREITS ANGEMELDET,,YA INICIASTE SESIÓN,
mmLblLinkSignInInfo,,Main Menu Account Linking,KgNone,Complete the necessary* fields to sign into Telltale Games.,Remplissez les champs nécessaires* pour vous connecter à Telltale Games.,"Fülle die erforderlichen* Felder aus, um dich bei deinem Telltale Games-Konto anzumelden.",,Completa los campos necesarios* para iniciar sesión en Telltale Games.,
mmLblLinkSuccessInfo,,Main Menu Account Linking,KgNone,"You have successfully signed into your Telltale Games account and will be automatically logged in whenever you relaunch your game. For more information about your account, please visit telltale.com/accounts.","Vous avez réussi à vous connecter à votre compte Telltale Games et serez connecté(e) automatiquement quand vous relancerez le jeu. Pour plus d'informations concernant votre compte, rendez-vous sur telltale.com/accounts.","Du hast dich erfolgreich bei deinem Telltale Games-Konto angemeldet und wirst jedes Mal automatisch eingeloggt, wenn du dein Spiel neu startest. Für weitere Informationen zu deinem Konto besuche bitte telltale.com/accounts.",,"Te conectaste a tu cuenta de Telltale Games correctamente. Cuando vuelvas a ejecutar el juego, la sesión se iniciará automáticamente. Para obtener más información sobre tu cuenta, visita telltale.com/accounts",
mmLblLinkSuccessTitle,,Main Menu Account Linking,KgNone,SIGNED IN,CONNECTÉ(E),ANGEMELDET,,SESIÓN INICIADA,
mmLblLinkTitle,,Main Menu Account Linking,KgNone,MAXIMIZE YOUR 7 DAYS TO DIE EXPERIENCE,VIVEZ PLEINEMENT VOTRE EXPÉRIENCE 7 DAYS TO DIE,MAXIMIERE DEIN SPIELERLEBNIS MIT 7 DAYS TO DIE,,AMPLÍA TU EXPERIENCIA EN 7 DAYS TO DIE,
mmArmLength,,Main Menu Character Creation,KgNone,ARM LENGTH,LONGUEUR DES BRAS,ARMLÄNGE,,LONGITUD DE LOS BRAZOS,
mmArmWidth,,Main Menu Character Creation,KgNone,ARM WIDTH,LARGEUR DES BRAS,ARMDICKE,,ANCHURA DE LOS BRAZOS,
mmBaseHair,,Main Menu Character Creation,KgNone,BASE HAIR,CHEVEUX CLASSIQUES,STANDARD-FRISUR,,PELO BASE,
mmBelly,,Main Menu Character Creation,KgNone,BELLY,VENTRE,BAUCH,,BARRIGA,
mmBodyType,,Main Menu Character Creation,KgNone,BODY TYPE,CORPULENCE,KÖRPERTYP,,TIPO DE CUERPO,
mmBreastSize,,Main Menu Character Creation,KgNone,CHEST SIZE,TAILLE DU BUSTE,GRÖSSE DES BRUSTKORBS,,TAMAÑO DEL PECHO,
mmBtnBody,,Main Menu Character Creation,KgNone,BODY,CORPS,KÖRPER,,CUERPO,
mmBtnCreateNewProfile,,Main Menu Character Creation,KgNone,CREATE NEW,CRÉER NOUVEAU PROFIL,NEU ERSTELLEN,,CREAR NUEVO,
mmBtnCreateProfile,,Main Menu Character Creation,KgNone,CREATE...,CRÉER...,ERSTELLEN …,,CREAR...,
mmBtnFace,,Main Menu Character Creation,KgNone,FACE,VISAGE,GESICHT,,ROSTRO,
mmBtnHair,,Main Menu Character Creation,KgNone,HAIR,CHEVEUX,HAARE,,PELO,
mmBtnHead,,Main Menu Character Creation,KgNone,HEAD,TÊTE,KOPF,,CABEZA,
mmBtnRandomize,,Main Menu Character Creation,KgNone,RANDOMIZE,ALÉATOIRE,ZUFÄLLIG GENERIEREN,,AL AZAR,
mmBtnSave,,Main Menu Character Creation,KgNone,SAVE,SAUVEGARDER,SPEICHERN,,GUARDAR,
mmCharCreation,,Main Menu Character Creation,KgNone,CHARACTER CREATION,CRÉATION DU PERSONNAGE,CHARAKTERERSTELLUNG,,CREACIÓN DE PERSONAJES,
mmCheekPosition,,Main Menu Character Creation,KgNone,CHEEK POSITION,POSITION DES JOUES,LAGE DER WANGENKNOCHEN,,POSICIÓN DE LAS MEJILLAS,
mmCheekSize,,Main Menu Character Creation,KgNone,CHEEK SIZE,TAILLE DES JOUES,GRÖSSE DER WANGEN,,TAMAÑO DE LAS MEJILLAS,
mmChinPosition,,Main Menu Character Creation,KgNone,CHIN POSITION,POSITION DU MENTON,LAGE DES KINNS,,POSICIÓN DE LA BARBILLA,
mmChinPronounced,,Main Menu Character Creation,KgNone,CHIN PRONOUNCED,MENTON PRONONCÉ,AUSPRÄGUNG DES KINNS,,BARBILLA PRONUNCIADA,
mmChinSize,,Main Menu Character Creation,KgNone,CHIN SIZE,TAILLE DU MENTON,GRÖSSE DES KINNS,,TAMAÑO DE LA BARBILLA,
mmEarsPosition,,Main Menu Character Creation,KgNone,EAR POSITION,POSITION DES OREILLES,LAGE DER OHREN,,POSICIÓN DE LAS OREJAS,
mmEarsRotation,,Main Menu Character Creation,KgNone,EAR ROTATION,ROTATION DES OREILLES,STELLUNG DER OHREN,,ROTACIÓN DE LAS OREJAS,
mmEarsSize,,Main Menu Character Creation,KgNone,EAR SIZE,TAILLE DES OREILLES,GRÖSSE DER OHREN,,TAMAÑO DE LAS OREJAS,
mmEyeColor,,Main Menu Character Creation,KgNone,EYE COLOR,COULEUR DES YEUX,AUGENFARBE,,COLOR DE OJOS,
mmEyeRotation,,Main Menu Character Creation,KgNone,EYE ROTATION,ROTATION DES YEUX,STELLUNG DER AUGEN,,ROTACIÓN DE LOS OJOS,
mmEyeSize,,Main Menu Character Creation,KgNone,EYE SIZE,TAILLE DES YEUX,GRÖSSE DER AUGEN,,TAMAÑO DE LOS OJOS,
mmFacialHair,,Main Menu Character Creation,KgNone,FACIAL HAIR,PILOSITÉ FACIALE,GESICHTSBEHAARUNG,,VELLO FACIAL,
mmFeetSize,,Main Menu Character Creation,KgNone,FOOT SIZE,TAILLE DES PIEDS,GRÖSSE DER FÜSSE,,TAMAÑO DE LOS PIES,
mmForearmLength,,Main Menu Character Creation,KgNone,FOREARM LENGTH,LONGUEUR DES AVANT-BRAS,LÄNGE DES UNTERARMS,,LONGITUD DEL ANTEBRAZO,
mmForearmWidth,,Main Menu Character Creation,KgNone,FOREARM WIDTH,LARGEUR DES AVANT-BRAS,DICKE DES UNTERARMS,,ANCHURA DEL ANTEBRAZO,
mmForeheadPosition,,Main Menu Character Creation,KgNone,FOREHEAD POSITION,POSITION DU FRONT,LAGE DER STIRN,,POSICIÓN DE LA FRENTE,
mmForeheadSize,,Main Menu Character Creation,KgNone,FOREHEAD SIZE,TAILLE DU FRONT,GRÖSSE DER STIRN,,TAMAÑO DE LA FRENTE,
mmGender,,Main Menu Character Creation,KgNone,GENDER,GENRE,GESCHLECHT,,SEXO,
mmGluteusSize,,Main Menu Character Creation,KgNone,GLUTEUS SIZE,TAILLE DES FESSES,GRÖSSE DER GESÄSSMUSKELN,,TAMAÑO DE LOS GLÚTEOS,
mmHairAfro,,Main Menu Character Creation,KgNone,AFRO,AFRO,AFRO-LOOK,,AFRO,
mmHairColor,,Main Menu Character Creation,KgNone,HAIR COLOR,COULEUR DES CHEVEUX,HAARFARBE,,COLOR DE PELO,
mmHairDreds,,Main Menu Character Creation,KgNone,DREADS,DREADLOCKS,DREADLOCKS,,RASTAS,
mmHairShaggyHat,,Main Menu Character Creation,KgNone,SHAGGY HAT,CHAPEAU HIRSUTE,ZOTTELHAARE MIT HUT,,SOMBRERO ENMARAÑADO,
mmHandsSize,,Main Menu Character Creation,KgNone,HAND SIZE,TAILLE DES MAINS,GRÖSSE DER HÄNDE,,TAMAÑO DE LAS MANOS,
mmHeadSize,,Main Menu Character Creation,KgNone,HEAD SIZE,TAILLE DE LA TÊTE,KOPFGRÖSSE (VERTIKAL),,TAMAÑO DE LA CABEZA,
mmHeadWidth,,Main Menu Character Creation,KgNone,HEAD WIDTH,LARGEUR DE LA TÊTE,KOPFGRÖSSE (HORIZONTAL),,ANCHURA DE LA CABEZA,
mmHeight,,Main Menu Character Creation,KgNone,HEIGHT,TAILLE,KÖRPERGRÖSSE,,ESTATURA,
mmJawsPosition,,Main Menu Character Creation,KgNone,JAW POSITION,POSITION DE LA MÂCHOIRE,LAGE DES OBERKIEFERS,,POSICIÓN DE LA MANDÍBULA,
mmJawsSize,,Main Menu Character Creation,KgNone,JAW SIZE,TAILLE DE LA MÂCHOIRE,GRÖSSE DES OBERKIEFERS,,TAMAÑO DE LA MANDÍBULA,
mmLawmanMustache,,Main Menu Character Creation,KgNone,LAWMAN MUSTACHE,MOUSTACHE DE JUSTICIER,ZWIRBELBART,,BIGOTE DE POLICÍA,
mmLblConfirmProfileDelete,,Main Menu Character Creation,KgNone,ARE YOU SURE YOU WANT TO DELETE THIS CHARACTER?,VOULEZ-VOUS VRAIMENT SUPPRIMER CE PERSONNAGE ?,"BIST DU SICHER, DASS DU DIESEN CHARAKTER LÖSCHEN MÖCHTEST?",,¿SEGURO QUE QUIERES BORRAR ESTE PERSONAJE?,
mmLblConfirmWorldDelete,,Main Menu Character Creation,KgNone,ARE YOU SURE YOU WANT TO DELETE THIS WORLD?,VOULEZ-VOUS VRAIMENT SUPPRIMER CE MONDE ?,"BIST DU SICHER, DASS DU DIESE WELT LÖSCHEN MÖCHTEST?",,¿SEGURO QUE QUIERES BORRAR ESTE MUNDO?,
mmLblDelete,,Main Menu Character Creation,KgNone,DELETE,SUPPRIMER,LÖSCHEN,,BORRAR,
mmLblEdit,,Main Menu Character Creation,KgNone,EDIT,MODIFIER,BEARBEITEN,,EDITAR,
mmLblEnterNamePopupText,,Main Menu Character Creation,KgNone,PLEASE ENTER A NAME FOR THIS CHARACTER,VEUILLEZ SAISIR UN NOM POUR CE PERSONNAGE,BITTE GIB EINEN NAMEN FÜR DIESEN CHARAKTER EIN,,INGRESA UN NOMBRE PARA ESTE PERSONAJE,
mmLblEnterNamePopupTitle,,Main Menu Character Creation,KgNone,ENTER NAME,SAISIR NOM,NAMEN EINGEBEN,,INGRESAR NOMBRE,
mmLblFemale,,Main Menu Character Creation,KgNone,FEMALE,FEMME,WEIBLICH,,MUJER,
mmLblInvalidName,,Main Menu Character Creation,KgNone,INVALID NAME,NOM NON VALIDE,UNZULÄSSIGER NAME,,NOMBRE INVÁLIDO,
mmLblInvalidNameDesc,,Main Menu Character Creation,KgNone,NAME CANNOT BE EMPTY OR USE THE SAME NAME AS ANOTHER CHARACTER.,VOUS NE DEVEZ PAS LAISSER CETTE CASE VIDE OU UTILISER LE MÊME NOM QU'UN AUTRE PERSONNAGE.,NAME DARF NICHT LEER BLEIBEN ODER EIN BEREITS AN EINEN ANDEREN CHARAKTER VERGEBENER NAME SEIN,,EL NOMBRE NO PUEDE ESTAR VACÍO NI SER EL DE OTRO PERSONAJE.,
mmLblMale,,Main Menu Character Creation,KgNone,MALE,HOMME,MÄNNLICH,,HOMBRE,
mmLblNoProfile,,Main Menu Character Creation,KgNone,YOU DO NOT HAVE ANY CHARACTER SELECTED. PLEASE CREATE AND/OR SELECT ONE.,VOUS N'AVEZ PAS SÉLECTIONNÉ DE PERSONNAGE. VEUILLEZ CRÉER ET/OU EN SÉLECTIONNER UN.,DU HAST KEINEN CHARAKTER AUSGEWÄHLT. BITTE WÄHLE EINEN AUS ODER ERSTELLE EINEN.,,NO TIENES NINGÚN PERSONAJE SELECCIONADO. CREA O SELECCIONA UNO.,
mmLblNotImple,,Main Menu Character Creation,KgNone,NOT IMPLEMENTED,PAS IMPLÉMENTÉ,NICHT IMPLEMENTIERT,,SIN IMPLEMENTAR,
mmLblOk,,Main Menu Character Creation,KgNone,OK,OK,OK,,ACEPTAR,
mmLblProfileName,,Main Menu Character Creation,KgNone,CHARACTER NAME,NOM DU PERSONNAGE,CHARAKTERNAME,,NOMBRE DEL PERSONAJE,
mmLegSeparation,,Main Menu Character Creation,KgNone,LEG SEPARATION,SÉPARATION DES JAMBES,SCHRITT,,SEPARACIÓN DE LAS PIERNAS,
mmLegsSize,,Main Menu Character Creation,KgNone,LEG SIZE,TAILLE DES JAMBES,LÄNGE DER BEINE,,TAMAÑO DE LAS PIERNAS,
mmLipsSize,,Main Menu Character Creation,KgNone,LIP SIZE,TAILLE DES LÈVRES,GRÖSSE DER LIPPEN,,TAMAÑO DE LOS LABIOS,
mmLowCheekPosition,,Main Menu Character Creation,KgNone,LOWER CHEEK POSITION,POSITION DES JOUES INFÉRIEURES,HÖHE DER WANGE,,BAJAR POSICIÓN DE LAS MEJILLAS,
mmLowCheekPronounced,,Main Menu Character Creation,KgNone,LOWER CHEEK PRONOUNCED,JOUES INFÉRIEURES PRONONCÉES,AUSPRÄGUNG DER WANGE,,REDUCIR PRONUNCIADO DE LAS MEJILLAS,
mmLowerMuscle,,Main Menu Character Creation,KgNone,LOWER MUSCLE,MUSCLE INFÉRIEUR,UNTERSCHENKELMUSKULATUR,,REDUCIR MÚSCULOS,
mmLowerWeight,,Main Menu Character Creation,KgNone,LOWER WEIGHT,POIDS INFÉRIEUR,UNTERSCHENKELGEWICHTUNG,,REDUCIR PESO,
mmMandibleSize,,Main Menu Character Creation,KgNone,MANDIBLE SIZE,TAILLE DE LA MANDIBULE,GRÖSSE DES UNTERKIEFERS,,TAMAÑO DE LA QUIJADA,
mmMohawk,,Main Menu Character Creation,KgNone,MOHAWK,CRÊTE,IROKESENSCHNITT,,MOHAWK,
mmMouthSize,,Main Menu Character Creation,KgNone,MOUTH SIZE,TAILLE DE LA BOUCHE,GRÖSSE DES MUNDES,,TAMAÑO DE LA BOCA,
mmNeckThickness,,Main Menu Character Creation,KgNone,NECK,COU,HALS,,CUELLO,
mmNone,,Main Menu Character Creation,KgNone,NONE,AUCUN,KEINE,,NADA,
mmNoseCurve,,Main Menu Character Creation,KgNone,NOSE CURVE,COURBE DU NEZ,WÖLBUNG DER NASE,,CURVATURA DE LA NARIZ,
mmNoseFlatten,,Main Menu Character Creation,KgNone,NOSE FLATTEN,NEZ APLATI,VERLAUF DER NASE,,NARIZ APLANADA,
mmNoseInclination,,Main Menu Character Creation,KgNone,NOSE INCLINATION,INCLINAISON DU NEZ,NEIGUNG DER NASENSPITZE,,INCLINACIÓN DE LA NARIZ,
mmNosePosition,,Main Menu Character Creation,KgNone,NOSE POSITION,POSITION DU NEZ,LAGE DER NASE,,POSICIÓN DE LA NARIZ,
mmNosePronounced,,Main Menu Character Creation,KgNone,NOSE PRONOUNCED,NEZ PRONONCÉ,AUSPRÄGUNG DER NASE,,NARIZ PRONUNCIADA,
mmNoseSize,,Main Menu Character Creation,KgNone,NOSE SIZE,TAILLE DU NEZ,GRÖSSE DER NASE,,TAMAÑO DE LA NARIZ,
mmNoseWidth,,Main Menu Character Creation,KgNone,NOSE WIDTH,LARGEUR DU NEZ,BREITE DER NASE,,ANCHURA DE LA NARIZ,
mmRegentMustache,,Main Menu Character Creation,KgNone,REGENT MUSTACHE,MOUSTACHE ROYALE,MAGNUM-SCHNURRBART,,BIGOTE DE PRÍNCIPE,
mmShaggyBeard,,Main Menu Character Creation,KgNone,SHAGGY BEARD,BARBE HIRSUTE,ZOTTELBART,,BARBA ENMARAÑADA,
mmShaggyGoatee,,Main Menu Character Creation,KgNone,SHAGGY GOATEE,BOUC HIRSUTE,ZOTTELIGER SPITZBART,,CANDADO ENMARAÑADO,
mmShaggyHair,,Main Menu Character Creation,KgNone,SHAGGY HAIR,CHEVEUX HIRSUTES,ZOTTELHAARE,,PELO ENMARAÑADO,
mmSkinColor,,Main Menu Character Creation,KgNone,SKIN COLOR,COULEUR DE PEAU,HAUTFARBE,,COLOR DE PIEL,
mmSpaniardGoatee,,Main Menu Character Creation,KgNone,SPANIARD GOATEE,BOUC ESPAGNOL,SPANISCHER SPITZBART,,CANDADO ESPAÑOL,
mmTextName,,Main Menu Character Creation,KgNone,NAME,NOM,NAME,,NOMBRE,
mmUpperMuscle,,Main Menu Character Creation,KgNone,UPPER MUSCLE,MUSCLE SUPÉRIEUR,OBERSCHENKELMUSKULATUR,,AUMENTAR MÚSCULOS,
mmUpperWeight,,Main Menu Character Creation,KgNone,UPPER WEIGHT,POIDS SUPÉRIEUR,OBERSCHENKELGEWICHTUNG,,AUMENTAR PESO,
mmWaist,,Main Menu Character Creation,KgNone,WAIST,TAILLE,TAILLE,,CINTURA,
mmHours,,Main Menu Continue Game Daylight Length Description,KgNone,{0} Hours,{0} heures,{0} Stunden,,{0} horas,
mmDLCinstalled,,Main Menu DLC Popup,KgNone,New Content has been installed. Would you like to return to the title screen to enable its use?,Nouveau contenu installé. Souhaitez-vous retourner à l’écran titre pour l’activer ?,"Es wurden neue Inhalte installiert. Möchtest du zum Titelbildschirm zurückkehren, um deren Verwendung zu ermöglichen?",,Se ha instalado contenido nuevo. ¿Quieres volver a la pantalla de inicio para activarlo?,
mmDLCTitle,,Main Menu DLC Popup,KgNone,New Content,Nouveau contenu,Neue Inhalte,,Contenido nuevo,
mmGoAirDropFrequency,,Main Menu Game Options,KgNone,AIR DROPS,PARACHUTAGES,ABWURF AUS DER LUFT,,SUMINISTROS AÉREOS,
mmGoAirDropValue,,Main Menu Game Options,KgNone,EVERY {0} DAY(S),TOUS LES {0} JOUR(S),ALLE {0} TAG(E),,CADA {0} DÍA(S),
mmGoAirDropValues,,Main Menu Game Options,KgNone,EVERY {0} DAY(S),TOUS LES {0} JOUR(S),ALLE {0} TAG(E),,CADA {0} DÍA(S),
mmGoAll,,Main Menu Game Options,KgNone,EVERYTHING,TOUT,ALLES,,TODO,
mmGoBackpack,,Main Menu Game Options,KgNone,BACKPACK ONLY,SAC À DOS UNIQUEMENT,NUR RUCKSACK,,SOLO MOCHILA,
mmGoBlockDurability,,Main Menu Game Options,KgNone,BLOCK DURABILITY,DURABILITÉ DU BLOC,HALTBARKEIT DER BLÖCKE,,DURABILIDAD DE BLOQUES,
mmGoBlockDurabilityValue,,Main Menu Game Options,KgNone,{0}%,{0} %,{0} %,,{0} %,
mmGoBlockDurabilityValues,,Main Menu Game Options,KgNone,{0}%,{0} %,{0} %,,{0} %,
mmGoBuildCreate,,Main Menu Game Options,KgNone,CHEAT MODE,MODE TRICHERIE,CHEAT-MODUS,,MODO CON TRUCOS,
mmGoCategoryAdvancedOptions,,Main Menu Game Options,KgNone,MODDED OPTIONS,OPTIONS MODIFIÉES,MODIFIZIERTE OPTIONEN,,OPCIONES MODIFICADAS,
mmGoCategoryGameOptions,,Main Menu Game Options,KgNone,STANDARD OPTIONS,OPTIONS STANDARDS,STANDARD-OPTIONEN,,OPCIONES ESTÁNDAR,
mmGoCategoryMultiplayer,,Main Menu Game Options,KgNone,MULTIPLAYER,MULTIJOUEUR,MEHRSPIELER,,MULTIJUGADOR,
mmGoCraftTimer,,Main Menu Game Options,KgNone,CRAFT TIMER,DURÉE DE FABRICATION,FERTIGUNGS-TIMER,,CRONÓMETRO DE FABRICACIÓN,
mmGoDay,,Main Menu Game Options,KgNone,{0} DAY,{0} JOUR,{0} TAG,,{0} DÍA,
mmGoDayCount,,Main Menu Game Options,KgNone,MATCH LENGTH:,LONGUEUR DU MATCH :,LÄNGE DES MATCHES:,,DURACIÓN DE LA PARTIDA:,
mmGoDayCountDesc,,Main Menu Game Options,KgNone,NUMBER OF DAYS PER MATCH.,NOMBRE DE JOURS PAR MATCH.,ANZAHL DER TAGE PRO MATCH.,,CANTIDAD DE DÍAS POR PARTIDA.,
mmGoDayLength,,Main Menu Game Options,KgNone,24 HOUR CYCLE,CYCLE DE 24 HEURES,24-STUNDEN-ZYKLUS,,CICLOS DE 24 HORAS,
mmGoDayLightLength,,Main Menu Game Options,KgNone,DAYLIGHT LENGTH,HEURES DE CLARTÉ,DAUER DES TAGESLICHTS,,DURACIÓN DE LA LUZ DIURNA,
mmGoDayLightLengthValue,,Main Menu Game Options,KgNone,{0},{0},{0},,{0},
mmGoDayLightLengthValues,,Main Menu Game Options,KgNone,{0},{0},{0},,{0},
mmGoDays,,Main Menu Game Options,KgNone,{0} DAYS,{0} JOURS,{0} TAGE,,{0} DÍAS,
mmGoDeleteAll,,Main Menu Game Options,KgNone,DELETE ALL,TOUT SUPPRIMER,ALLES LÖSCHEN,,BORRAR TODO,
mmGoDifficulty,,Main Menu Game Options,KgNone,DIFFICULTY SETTINGS,PARAMÈTRES DE DIFFICULTÉ,EINSTELLUNG DES SCHWIERIGKEITSGRADS,,OPCIONES DE DIFICULTAD,
mmGoDifficulty1,,Main Menu Game Options,KgNone,SCAVENGER,GLANEUR,PLÜNDERER,,CARROÑERO,
mmGoDifficulty2,,Main Menu Game Options,KgNone,ADVENTURER,AVENTURIER,ABENTEURER,,AVENTURERO,
mmGoDifficulty3,,Main Menu Game Options,KgNone,NOMAD,NOMADE,NOMADE,,NÓMADA,
mmGoDifficulty4,,Main Menu Game Options,KgNone,WARRIOR,GUERRIER,KRIEGER,,GUERRERO,
mmGoDifficulty5,,Main Menu Game Options,KgNone,SURVIVALIST,SURVIVALISTE,ÜBERLEBENSKÜNSTLER,,SOBREVIVIENTE,
mmGoDifficulty6,,Main Menu Game Options,KgNone,INSANE,EXTRÊME,IRRER,,DEMENTE,
mmGoDisabled,,Main Menu Game Options,KgNone,DISABLED,DÉSACTIVÉE,DEAKTIVIERT,,DESHABILITADO,
mmGoDropOnDeath,,Main Menu Game Options,KgNone,DROP ON DEATH,PERTE EN CAS DE MORT,FALLENLASSEN BEI TOD,,SOLTAR AL MORIR,
mmGoDropOnQuit,,Main Menu Game Options,KgNone,DROP ON QUIT,PERTE EN CAS D'ABANDON,FALLENLASSEN BEI VERLASSEN DES SPIELS,,SOLTAR AL SALIR,
mmGoEnemyDifficulty,,Main Menu Game Options,KgNone,ENEMY AGGRESSION,AGRESSIVITÉ DE L'ENNEMI,GEGNERISCHE AGGRESSIVITÄT,,AGRESIÓN ENEMIGA,
mmGoEnemyDifficultyFeral,,Main Menu Game Options,KgNone,FERAL,FÉROCE,WILD,,SALVAJE,
mmGoEnemyDifficultyNormal,,Main Menu Game Options,KgNone,NORMAL,NORMAL,NORMAL,,NORMAL,
mmGoEnemySenseMemory,,Main Menu Game Options,KgNone,ENEMY MEMORY,MÉMOIRE DE L'ENNEMI,GEDÄCHTNIS DER GEGNER,,MEMORIA ENEMIGA,
mmGoEnemySpawn,,Main Menu Game Options,KgNone,ENEMY SPAWNING:,APPARITION DES ENNEMIS :,ERSCHEINEN DER GEGNER:,,APARICIÓN DE ENEMIGOS:,
mmGoEnemySpawnMode,,Main Menu Game Options,KgNone,ENEMY SPAWNING,APPARITION DES ENNEMIS,ERSCHEINEN DER GEGNER,,APARICIÓN DE ENEMIGOS,
mmGoFast,,Main Menu Game Options,KgNone,FAST,RAPIDE,SCHNELL,,RÁPIDO,
mmGoFrag,,Main Menu Game Options,KgNone,{0} FRAG,{0} ÉLIMINATION,{0} FRAG,,{0} BAJA,
